Name,eval/lrml_f_score.max,eval/bleu.max,train/global_step,learning_rate,_n_gpu,metric_for_best_model,dataloader_drop_last,output_hidden_states,ID,Runtime,End Time,Updated,Created,State,test/bleu,test/length_ratio,test/lrml_f_score,test/lrml_recall,test/prediction,test/runtime,test/steps_per_second,test/brevity_penalty,test/lrml_precision,test/reference_length,test/loss,test/samples_per_second,test/translation_length,test/precisions
t5-large-lrml-b8_0.0002_beam5_hyper_42,37.57689902,0.532071636,1173.0,0.0002,1,lrml_f_score,False,False,19k2wa4f,5107,2022-08-06T13:48:41.000Z,2022-08-06T13:48:41.000Z,2022-08-06T12:23:34.000Z,finished,0.495456912,1.183887657,37.57689902,40.78934472,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",132.3051,0.06,1.0,34.83351639,6765.0,0.262894154,0.461,8009.0,"[0.6764889499313272,0.564167086059386,0.4476987447698745,0.35267058522872474]"
bart-large-lrml-b4_6e-05_beam3_hyper_42,31.68144889,0.423711289,1918.0,6e-05,1,lrml_f_score,False,False,2k6pxhmx,1819,2022-08-06T12:42:37.000Z,2022-08-06T12:42:37.000Z,2022-08-06T12:12:18.000Z,finished,0.419382038,0.936366213,31.68144889,34.48255495,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(rulestatement(not(not(_new)),atom(var(construction)),or(data(material(reinforcedConcrete),data(ordinaryGradeConcrete)))),then(obligation(expr($fun(complyWith),atom((rel(concement),rel(clause),var)(rule)),data((nzs_3109))))",39.8562,0.401,0.934299502,29.30123472,7056.0,0.250937879,1.531,6607.0,"[0.6891176025427577,0.5449129239230064,0.3984579799537394,0.27132627646326274]"
t5-base-lrml-b12_0.0002_beam5_hyper_42,33.25546419,0.447653082,920.0,0.0002,1,lrml_f_score,False,False,2ntb8eq1,2561,2022-08-06T12:42:30.000Z,2022-08-06T12:42:30.000Z,2022-08-06T11:59:49.000Z,finished,0.389826844,1.319438285,33.25546419,34.53552532,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",73.1292,0.082,1.0,32.06690269,6765.0,0.235886201,0.834,8926.0,"[0.5603853909926059,0.44963338973491257,0.3445024988641527,0.2660414045522132]"
t5-amr-lrml-b8_0.0002_beam3_hyper_42,38.09762991,0.489988526,1380.0,0.0002,1,lrml_f_score,False,False,3glxape6,2493,2022-08-06T12:29:39.000Z,2022-08-06T12:29:39.000Z,2022-08-06T11:48:06.000Z,finished,0.489988526,1.181226903,38.09762991,41.05001004,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)),expr(fun(has),atom(var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause))))",60.7705,0.132,1.0,35.54143501,6765.0,0.240057692,1.004,7991.0,"[0.6751345263421349,0.5610340479192938,0.4428771127208032,0.3436219262295082]"
bart-large-lrml-b4_6e-05_beam1_hyper_42,28.52672031,0.417428282,1918.0,6e-05,1,lrml_f_score,False,False,tnupo1qe,1743,2022-08-06T12:12:02.000Z,2022-08-06T12:12:02.000Z,2022-08-06T11:42:59.000Z,finished,0.417428282,1.187783447,28.52672031,33.50618489,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(rulestatement(expr(_new)),expr(_fun(for),atom((var(construction)),data(_new))),appliedstatement(expr.(fun(has),atom(_var(structure)),data((concrete)))),then(obligation(expr($fun(complyWith),atom (var(concement)),data('nzs_3109))))",30.7941,0.52,1.0,24.83579148,7056.0,0.250937879,1.981,8381.0,"[0.6471781410332896,0.5026442307692308,0.366630342656496,0.25457428641131985]"
t5-base-lrml-b12_0.0002_beam3_hyper_42,32.21005451,0.41914244,506.0,0.0002,1,lrml_f_score,False,False,224sokm5,1226,2022-08-06T11:59:34.000Z,2022-08-06T11:59:34.000Z,2022-08-06T11:39:08.000Z,finished,0.328477841,1.548115299,32.21005451,34.27187406,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",54.6592,0.11,1.0,30.38223814,6765.0,0.229315251,1.116,10473.0,"[0.4832426238900029,0.3898386477141759,0.28944063375519274,0.21350826044703597]"
t5-base-lrml-b12_0.0002_beam1_hyper_42,31.40473454,0.436540922,506.0,0.0002,1,lrml_f_score,False,False,3g0y0eiv,939,2022-08-06T11:38:54.000Z,2022-08-06T11:38:54.000Z,2022-08-06T11:23:15.000Z,finished,0.362961019,1.225868441,31.40473454,30.13643448,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_forEqualGradeConcrete))))",31.745,0.189,1.0,32.78447824,6765.0,0.229315251,1.922,8293.0,"[0.5410587242252503,0.43112244897959184,0.3175865867090931,0.2342786683107275]"
t5-large-lrml-b8_0.0002_beam3_hyper_42,37.81472615,0.529930292,1035.0,0.0002,1,lrml_f_score,False,False,3oswclvh,3917,2022-08-06T12:23:12.000Z,2022-08-06T12:23:12.000Z,2022-08-06T11:17:55.000Z,finished,0.501494562,1.144863267,37.81472615,40.40387626,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(of),atom(var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",85.7922,0.093,1.0,35.53742653,6765.0,0.248401716,0.711,7745.0,"[0.6806972240154938,0.5706663196251952,0.4540207267479995,0.3586352816715155]"
t5-amr-lrml-b8_0.0002_beam1_hyper_42,36.6329713,0.499915754,1380.0,0.0002,1,lrml_f_score,False,False,kggr10i2,2073,2022-08-06T11:47:57.000Z,2022-08-06T11:47:57.000Z,2022-08-06T11:13:24.000Z,finished,0.493076566,1.148410939,36.6329713,38.81709124,"if(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_3109))))",43.7578,0.183,1.0,34.68154594,6765.0,0.240057692,1.394,7769.0,"[0.6836143647831123,0.566554229372081,0.4440957238132601,0.34365937252834167]"
bart-large-lrml-b16_5e-05_beam5_hyper_42,34.20696182,0.37518524,665.0,5e-05,1,lrml_f_score,False,False,3c7f44wu,2556,2022-08-06T11:42:42.000Z,2022-08-06T11:42:42.000Z,2022-08-06T11:00:06.000Z,finished,0.29693646,0.664824263,34.20696182,32.63904503,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(or(and(obligation(expr('fun(complyWith),atomvar(concrete)),or(data(nzbc_g12_as2_nzs_3109),data(ordinaryGradeConcrete))))",40.0963,0.1,0.604014608,35.9331196,7056.0,0.217274472,1.521,4691.0,"[0.7437646557237263,0.5924406047516199,0.43904574305099586,0.30190771960958296]"
t5-base-lrml-b8_0.0002_beam5_hyper_42,34.48600191,0.402770257,759.0,0.0002,1,lrml_f_score,False,False,1ka51dfk,1602,2022-08-06T11:23:00.000Z,2022-08-06T11:23:00.000Z,2022-08-06T10:56:18.000Z,finished,0.402770257,1.218329638,34.48600191,34.76373259,"if(expr(fun(is),atom(rel(material),var(concreteChimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(concreteChimney)),data(nzs_3109))))",73.5421,0.109,1.0,34.21267369,6765.0,0.225782484,0.829,8242.0,"[0.5816549381218151,0.473658476958807,0.3578817733990148,0.26690656408983743]"
bart-large-lrml-b16_5e-05_beam3_hyper_42,31.33139689,0.41522878,420.0,5e-05,1,lrml_f_score,False,False,c8dpj12v,1366,2022-08-06T10:59:50.000Z,2022-08-06T10:59:50.000Z,2022-08-06T10:37:04.000Z,finished,0.249514106,0.573129252,31.33139689,27.26956132,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzbc_g12_as1_nzs_3109))))",17.7418,0.225,0.474825875,36.81504419,7056.0,0.210052744,3.438,4044.0,"[0.7561819980217607,0.62239517951293,0.4742478327383988,0.3416213416213416]"
t5-base-lrml-b8_0.0002_beam3_hyper_42,35.74023602,0.419525448,759.0,0.0002,1,lrml_f_score,False,False,2ez3vm75,1317,2022-08-06T10:56:03.000Z,2022-08-06T10:56:03.000Z,2022-08-06T10:34:06.000Z,finished,0.419525448,1.118994826,35.74023602,35.76823492,"if(expr(fun(is),atom(rel(material),var(concreteChimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",52.4384,0.153,1.0,35.71228093,6765.0,0.225782484,1.163,7570.0,"[0.6064729194187582,0.4943401251831136,0.3723147153598282,0.27751455259239205]"
t5-large-lrml-b8_0.0002_beam1_hyper_42,38.70131441,0.531078894,828.0,0.0002,1,lrml_f_score,False,False,1u6y7sur,2700,2022-08-06T11:17:33.000Z,2022-08-06T11:17:33.000Z,2022-08-06T10:32:33.000Z,finished,0.475673762,0.838876571,38.70131441,36.10126085,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clauses))))",54.9684,0.146,0.825248699,41.70495213,6765.0,0.224192515,1.11,5675.0,"[0.7825550660792951,0.6599572497328108,0.523320727534666,0.4084122359796067]"
t5-amr-lrml-b4_0.0002_beam5_hyper_42,37.8465199,0.449598413,2055.0,0.0002,1,lrml_f_score,False,False,2dkj5inx,2594,2022-08-06T11:13:14.000Z,2022-08-06T11:13:14.000Z,2022-08-06T10:30:00.000Z,finished,0.440418104,1.26977088,37.8465199,39.78815663,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause))))",97.0528,0.165,1.0,36.08556717,6765.0,0.230688632,0.629,8590.0,"[0.6153667054714784,0.5049829991792707,0.3951346244685876,0.3064113238967527]"
bart-large-lrml-b16_5e-05_beam1_hyper_42,30.68712839,0.418660376,700.0,5e-05,1,lrml_f_score,False,False,3qk51ru7,1842,2022-08-06T10:36:48.000Z,2022-08-06T10:36:48.000Z,2022-08-06T10:06:06.000Z,finished,0.418660376,1.107993197,30.68712839,32.19331564,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr('fun(complyWith),atom (var(concreteChimney))),data(nzs_3109))))",17.3709,0.23,1.0,29.31557814,7056.0,0.222904801,3.512,7818.0,"[0.6545152212842159,0.5088307335310043,0.367593555093555,0.2509495743287492]"
t5-base-lrml-b8_0.0002_beam1_hyper_42,35.95552636,0.500818854,1380.0,0.0002,1,lrml_f_score,False,False,36f1w3bn,1827,2022-08-06T10:33:52.000Z,2022-08-06T10:33:52.000Z,2022-08-06T10:03:25.000Z,finished,0.471752708,1.159645233,35.95552636,39.20500182,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(var(chimney)),data(ordinaryGradeConcrete)))))",29.7903,0.269,1.0,33.2034821,6765.0,0.234405234,2.048,7845.0,"[0.652772466539197,0.5438078108941419,0.42574129224394663,0.3277212216131558]"
t5-amr-lrml-b4_0.0002_beam3_hyper_42,38.56968085,0.462403026,2740.0,0.0002,1,lrml_f_score,False,False,27y2sofd,3083,2022-08-06T10:29:51.000Z,2022-08-06T10:29:51.000Z,2022-08-06T09:38:28.000Z,finished,0.427183725,1.3827051,38.56968085,43.46707383,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_ clause))))",86.5818,0.185,1.0,34.66410932,6765.0,0.251888096,0.705,9354.0,"[0.5842420354928373,0.4881093296029269,0.3864818024263432,0.30214807545523936]"
bart-large-lrml-b12_5e-05_beam5_hyper_42,33.60015201,0.383045458,644.0,5e-05,1,lrml_f_score,False,False,1jwncw8p,1804,2022-08-06T10:05:50.000Z,2022-08-06T10:05:50.000Z,2022-08-06T09:35:46.000Z,finished,0.305011497,0.648100907,33.60015201,29.79795393,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",45.1057,0.133,0.581020288,38.51458626,7056.0,0.200006679,1.352,4573.0,"[0.7881040892193308,0.6325354609929078,0.46933273421702987,0.3246013667425968]"
t5-base-lrml-b4_0.0002_beam5_hyper_42,37.06346694,0.439837711,2740.0,0.0002,1,lrml_f_score,False,False,581x57c5,3259,2022-08-06T10:03:10.000Z,2022-08-06T10:03:10.000Z,2022-08-06T09:08:51.000Z,finished,0.435345753,1.278640059,37.06346694,39.74284936,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",77.6552,0.206,1.0,34.72254339,6765.0,0.263426423,0.786,8650.0,"[0.5872832369942197,0.4976132262195832,0.3964587242026266,0.31002716428487065]"
t5-large-lrml-b4_0.0002_beam5_hyper_42,41.38551634,0.558538881,2329.0,0.0002,1,lrml_f_score,False,False,nqqt5au4,5359,2022-08-06T10:32:10.000Z,2022-08-06T10:32:10.000Z,2022-08-06T09:02:51.000Z,finished,0.558538881,1.051293422,41.38551634,43.18760924,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(construction),var(chimney)),data(nzs_3109))))",149.0494,0.107,1.0,39.72779153,6765.0,0.271761954,0.409,7112.0,"[0.7457817772778402,0.6292724436250178,0.509728183118741,0.4068408139702699]"
bart-large-lrml-b12_5e-05_beam3_hyper_42,33.32084591,0.445389091,920.0,5e-05,1,lrml_f_score,False,False,2tifa3wd,2291,2022-08-06T09:35:29.000Z,2022-08-06T09:35:29.000Z,2022-08-06T08:57:18.000Z,finished,0.417050472,0.902919501,33.32084591,32.96650459,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(expr('fun(equal),atom('rel(grade),var('concreteChimney))),data(ordinaryGrade)))))",42.5566,0.141,0.898059959,33.68288729,7056.0,0.25183934,1.433,6371.0,"[0.7361481714016638,0.5676703645007924,0.4067850856136982,0.27359405300581774]"
t5-amr-lrml-b4_0.0002_beam1_hyper_42,36.65911563,0.482789027,2740.0,0.0002,1,lrml_f_score,False,False,3vdtxsn6,2576,2022-08-06T09:38:18.000Z,2022-08-06T09:38:18.000Z,2022-08-06T08:55:22.000Z,finished,0.470246265,1.198965262,36.65911563,39.09915921,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_ clause))))",63.4121,0.252,1.0,34.50573199,6765.0,0.25947547,0.962,8111.0,"[0.6557761065220071,0.5408695652173913,0.4223307047189886,0.32643794147325933]"
bart-large-lrml-b12_5e-05_beam1_hyper_42,31.49127708,0.460155052,920.0,5e-05,1,lrml_f_score,False,False,2fpdxpov,1901,2022-08-06T08:57:02.000Z,2022-08-06T08:57:02.000Z,2022-08-06T08:25:21.000Z,finished,0.449760132,1.137471655,31.49127708,32.81254739,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr('fun(complyWith),atomvar(conceal)),data((nzs_3109))),obligations(expr(""fun(equal),atomrel(grade),var(""concrete)),dataordinary)))))",19.4715,0.308,1.0,30.27229565,7056.0,0.254572481,3.133,8026.0,"[0.6796660852230252,0.5347143753923415,0.3977732793522267,0.2830549534616856]"
t5-base-lrml-b4_0.0002_beam3_hyper_42,37.00231095,0.455707449,2740.0,0.0002,1,lrml_f_score,False,False,3oaqmxdd,2889,2022-08-06T09:08:36.000Z,2022-08-06T09:08:36.000Z,2022-08-06T08:20:27.000Z,finished,0.455707449,1.274648928,37.00231095,39.04272379,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",67.6105,0.237,1.0,35.16457419,6765.0,0.265333146,0.902,8623.0,"[0.6141714020642468,0.5196215837421163,0.4148923656040466,0.32571090047393364]"
t5-amr-lrml-b16_0.0001_beam5_hyper_42,32.56683647,0.350988959,700.0,0.0001,1,lrml_f_score,False,False,h5gvbaf2,2906,2022-08-06T08:55:13.000Z,2022-08-06T08:55:13.000Z,2022-08-06T08:06:47.000Z,finished,0.350988959,1.511751663,32.56683647,37.06164998,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",88.8433,0.045,1.0,29.04435539,6765.0,0.223525926,0.687,10227.0,"[0.5000488901926273,0.40910879401928,0.3143988124690747,0.23596176821983272]"
bart-large-lrml-b8_5e-05_beam5_hyper_42,34.53612508,0.347064245,1380.0,5e-05,1,lrml_f_score,False,False,hgz7lnbp,2447,2022-08-06T08:25:05.000Z,2022-08-06T08:25:05.000Z,2022-08-06T07:44:18.000Z,finished,0.323951674,0.673185941,34.53612508,31.55806877,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",39.302,0.204,0.61540562,38.13481229,7056.0,0.260857165,1.552,4750.0,"[0.7884210526315789,0.6312646619748348,0.4691011235955056,0.32888110356908257]"
t5-base-lrml-b4_0.0002_beam1_hyper_42,35.43563674,0.495154511,2740.0,0.0002,1,lrml_f_score,False,False,lc8g9rau,2307,2022-08-06T08:20:12.000Z,2022-08-06T08:20:12.000Z,2022-08-06T07:41:45.000Z,finished,0.468584986,1.193643755,35.43563674,37.74436999,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",51.8226,0.309,1.0,33.3930626,6765.0,0.26593098,1.177,8075.0,"[0.6369040247678018,0.5358123284252558,0.4258770275367786,0.33172833248859607]"
t5-large-lrml-b4_0.0002_beam3_hyper_42,41.25138639,0.57724843,2329.0,0.0002,1,lrml_f_score,False,False,24xa70lk,4975,2022-08-06T09:02:27.000Z,2022-08-06T09:02:27.000Z,2022-08-06T07:39:32.000Z,finished,0.536548828,1.065779749,41.25138639,42.91938926,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(construction),var(chimney)),data(nzs_3109))))",116.1739,0.138,1.0,39.70818263,6765.0,0.271761954,0.525,7210.0,"[0.7217753120665742,0.6066582738844594,0.4877257336343115,0.3880745695175751]"
t5-amr-lrml-b16_0.0001_beam3_hyper_42,33.62526125,0.389440583,630.0,0.0001,1,lrml_f_score,False,False,35mqjz1e,2087,2022-08-06T08:06:38.000Z,2022-08-06T08:06:38.000Z,2022-08-06T07:31:51.000Z,finished,0.370803413,1.400443459,33.62526125,36.67329995,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",62.1015,0.064,1.0,31.0450084,6765.0,0.225124612,0.982,9474.0,"[0.5246991766941101,0.43078720917879526,0.3318006843455945,0.25207189753524917]"
bart-large-lrml-b8_5e-05_beam3_hyper_42,32.12415837,0.395169936,828.0,5e-05,1,lrml_f_score,False,False,ahdu9f85,1362,2022-08-06T07:44:02.000Z,2022-08-06T07:44:02.000Z,2022-08-06T07:21:20.000Z,finished,0.368360874,0.854024943,32.12415837,30.49583741,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(not((fun(complyWith),atom((var(structure))),data(nzs_3109)))))",43.5689,0.184,0.842883955,33.93617571,7056.0,0.204803795,1.4,6026.0,"[0.7002987056090275,0.5307627829002515,0.3807588075880759,0.2577443094300873]"
t5-amr-lrml-b16_0.0001_beam1_hyper_42,32.27638352,0.443114484,700.0,0.0001,1,lrml_f_score,False,False,2yaqxwwf,1793,2022-08-06T07:31:41.000Z,2022-08-06T07:31:41.000Z,2022-08-06T07:01:48.000Z,finished,0.38579069,1.361419069,32.27638352,35.3346217,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_include))))",39.3852,0.102,1.0,29.70536202,6765.0,0.223660737,1.549,9210.0,"[0.5633007600434311,0.4461689802164171,0.3404489436619718,0.25888999667663676]"
t5-base-lrml-b16_0.0001_beam5_hyper_42,31.68656272,0.339862263,700.0,0.0001,1,lrml_f_score,False,False,12zxk0r7,2657,2022-08-06T07:41:30.000Z,2022-08-06T07:41:30.000Z,2022-08-06T06:57:13.000Z,finished,0.315147226,1.680709534,31.68656272,35.22383561,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109)))))",75.7219,0.053,1.0,28.79490086,6765.0,0.226391986,0.806,11370.0,"[0.45321020228671943,0.3675833407020957,0.27996088193456614,0.21149548583176905]"
bart-large-lrml-b8_5e-05_beam1_hyper_42,31.05768455,0.39384074,1035.0,5e-05,1,lrml_f_score,False,False,2zhh79x1,1493,2022-08-06T07:21:04.000Z,2022-08-06T07:21:04.000Z,2022-08-06T06:56:11.000Z,finished,0.389881878,0.863095238,31.05768455,28.55835045,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcingConcrete))),then(obligation(expr(_fun(complyWith),atom (var(concreteChimney))),data(nzs_3109))))",17.6212,0.454,0.853319971,34.03644357,7056.0,0.217625573,3.462,6090.0,"[0.6977011494252874,0.5478520484325758,0.4023123324396783,0.28339258506856274]"
t5-large-lrml-b4_0.0002_beam1_hyper_42,40.74962259,0.552507022,1644.0,0.0002,1,lrml_f_score,False,False,1njeq098,3104,2022-08-06T07:39:08.000Z,2022-08-06T07:39:08.000Z,2022-08-06T06:47:24.000Z,finished,0.540004745,0.940724316,40.74962259,40.49902762,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforced)))),then(obligation(expr(fun(complyWith),atom(rel(construction),var(chimney)),data(nzs_3109_clause_1))))",75.0141,0.213,0.938933441,41.00333808,6765.0,0.234888151,0.813,6364.0,"[0.7660276555625393,0.6484213866412819,0.5262736302467158,0.4185406892088659]"
bart-large-lrml-b4_5e-05_beam5_hyper_42,32.14645854,0.406599173,1370.0,5e-05,1,lrml_f_score,False,False,1mxn5hwi,1290,2022-08-06T06:55:54.000Z,2022-08-06T06:55:54.000Z,2022-08-06T06:34:24.000Z,finished,0.23632046,0.554988662,32.14645854,28.55269322,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(expr(_fun(complyWith),atom(_new)),or(data(nzs_3109_clause_1_ordinaryGradeConcrete)))))",31.7727,0.504,0.448503582,36.77513604,7056.0,0.218766719,1.92,3916.0,"[0.7801327885597549,0.6251621271076524,0.470479704797048,0.335922850254487]"
t5-base-lrml-b16_0.0001_beam3_hyper_42,31.52058217,0.352806989,700.0,0.0001,1,lrml_f_score,False,False,3dbwme9h,2072,2022-08-06T06:56:58.000Z,2022-08-06T06:56:58.000Z,2022-08-06T06:22:26.000Z,finished,0.352806989,1.493717664,31.52058217,35.53149724,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",49.1304,0.081,1.0,28.32334733,6765.0,0.226648301,1.242,10105.0,"[0.509747649678377,0.413878932696137,0.31353300611038765,0.23422697036887724]"
t5-amr-lrml-b12_0.0001_beam5_hyper_42,33.63645478,0.391250819,920.0,0.0001,1,lrml_f_score,False,False,1eoj9fwe,2875,2022-08-06T07:01:38.000Z,2022-08-06T07:01:38.000Z,2022-08-06T06:13:43.000Z,finished,0.391250819,1.418329638,33.63645478,39.15368837,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",76.6201,0.078,1.0,29.48207044,6765.0,0.223299116,0.796,9595.0,"[0.5560187597707139,0.45489825886301655,0.34962525071255146,0.26498087547811305]"
bart-large-lrml-b4_5e-05_beam3_hyper_42,33.28108536,0.425747241,1781.0,5e-05,1,lrml_f_score,False,False,hpgworet,1659,2022-08-06T06:34:08.000Z,2022-08-06T06:34:08.000Z,2022-08-06T06:06:29.000Z,finished,0.352698384,0.755527211,33.28108536,32.04694984,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(expr(_fun(complyWith),atom((rel(material),var),data(ordinaryGradeConcrete)))))",37.5067,0.427,0.723554747,34.61408172,7056.0,0.214975923,1.626,5331.0,"[0.7462014631401238,0.5929791271347249,0.43271261278556344,0.2948717948717949]"
t5-base-lrml-b16_0.0001_beam1_hyper_42,32.19834773,0.420218972,700.0,0.0001,1,lrml_f_score,False,False,3hq9kicc,1507,2022-08-06T06:22:11.000Z,2022-08-06T06:22:11.000Z,2022-08-06T05:57:04.000Z,finished,0.420218972,1.229563932,32.19834773,33.9066242,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",19.5744,0.204,1.0,30.65394696,6765.0,0.227125928,3.116,8318.0,"[0.5982207261360905,0.4891607121230471,0.37640312347486576,0.28309772587584514]"
bart-large-lrml-b4_5e-05_beam1_hyper_42,32.13208132,0.417585933,1370.0,5e-05,1,lrml_f_score,False,False,3snqtbb2,1183,2022-08-06T06:06:13.000Z,2022-08-06T06:06:13.000Z,2022-08-06T05:46:30.000Z,finished,0.348068912,0.774376417,32.13208132,31.90398093,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom(_var(constructedChimney))),data(nzs_3109))))",20.7092,0.773,0.747245395,32.36346685,7056.0,0.218766719,2.946,5464.0,"[0.7324304538799414,0.5646862853970017,0.4039685511044553,0.28176481726945657]"
t5-large-lrml-b8_0.0001_beam5_hyper_42,36.8822073,0.529700631,759.0,0.0001,1,lrml_f_score,False,False,3f44xl5n,3505,2022-08-06T06:44:00.000Z,2022-08-06T06:44:00.000Z,2022-08-06T05:45:35.000Z,finished,0.491202092,1.098300074,36.8822073,37.25471048,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_ordinaryGradeConcrete))))",135.5222,0.059,1.0,36.51707956,6765.0,0.221844971,0.45,7430.0,"[0.6823687752355316,0.5658841091057131,0.4419813902572523,0.3411066648268249]"
